area;ciudad;conglomerado;panelm;vivienda;hogar;c01;c02;c03;c04a;c07;c08a;c09;c10;c11;c12;c13;c14;c18;c19;c20a;c21a;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;180150;027001;066;07;1;3;2;1;2;1;2;2;2;2;2;2;2;3;2;3;2;2911;34,8465188486543;180150027001;18015002700106607;180150027001066071;202605
1;180150;027001;066;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;34,8465188486543;180150027001;18015002700106608;180150027001066081;202605
1;180150;027903;066;01;1;2;2;3;3;2;2;2;2;2;3;2;3;2;2;2;2;2912;13,9435284687095;180150027903;18015002790306601;180150027903066011;202605
1;180150;027903;066;02;1;2;2;2;2;2;2;2;3;3;3;2;2;3;3;3;3;2912;13,9435284687095;180150027903;18015002790306602;180150027903066021;202605
1;180150;027903;066;03;1;2;2;1;3;2;2;2;2;2;2;2;2;2;1;3;3;2912;13,9435284687095;180150027903;18015002790306603;180150027903066031;202605
1;180150;027903;066;04;1;2;3;1;2;2;2;3;3;3;3;3;3;3;3;3;2;2912;13,9435284687095;180150027903;18015002790306604;180150027903066041;202605
1;180150;027903;066;06;1;3;3;1;1;1;2;3;3;3;3;3;3;3;3;3;3;2912;13,9435284687095;180150027903;18015002790306606;180150027903066061;202605
1;180150;027903;066;09;1;3;2;2;3;3;3;2;3;2;3;3;3;3;3;2;3;2912;13,9435284687095;180150027903;18015002790306609;180150027903066091;202605
1;180150;027903;066;10;1;2;2;1;1;2;2;3;2;3;2;3;2;3;3;3;3;2912;13,9435284687095;180150027903;18015002790306610;180150027903066101;202605
1;180150;028202;081;01;1;3;3;1;1;1;1;1;2;2;2;2;2;3;3;3;3;2912;19,8849885244266;180150028202;18015002820208101;180150028202081011;202605
1;180150;028202;081;02;1;2;2;1;1;2;2;2;2;2;2;1;2;3;3;3;3;2912;19,8849885244266;180150028202;18015002820208102;180150028202081021;202605
1;180150;028202;081;03;1;3;3;1;1;2;2;3;3;3;3;3;3;3;3;3;3;2912;19,8849885244266;180150028202;18015002820208103;180150028202081031;202605
1;180150;028202;081;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;19,8849885244266;180150028202;18015002820208104;180150028202081041;202605
1;180150;028202;081;05;1;3;3;1;1;1;1;1;2;2;2;2;2;3;3;3;3;2912;19,8849885244266;180150028202;18015002820208105;180150028202081051;202605
1;180150;028202;081;06;1;3;3;1;1;1;1;2;2;1;2;2;2;3;3;3;3;2912;19,8849885244266;180150028202;18015002820208106;180150028202081061;202605
1;180150;028202;081;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;19,8849885244266;180150028202;18015002820208108;180150028202081081;202605
1;180150;028901;066;01;1;2;3;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2913;105,71390579598;180150028901;18015002890106601;180150028901066011;202605
1;180150;028901;066;02;1;3;2;1;2;2;2;3;3;3;3;3;2;2;2;3;3;2913;105,71390579598;180150028901;18015002890106602;180150028901066021;202605
1;180150;028901;066;03;1;2;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;2913;105,71390579598;180150028901;18015002890106603;180150028901066031;202605
1;180150;028901;066;04;1;3;3;1;2;1;2;3;3;3;3;3;3;2;3;3;3;2913;105,71390579598;180150028901;18015002890106604;180150028901066041;202605
1;180150;028901;066;05;1;3;3;3;1;1;1;3;3;3;2;2;2;2;2;2;1;2913;105,71390579598;180150028901;18015002890106605;180150028901066051;202605
1;180150;028901;066;06;1;3;2;3;3;2;2;2;2;2;3;3;3;2;3;3;3;2913;105,71390579598;180150028901;18015002890106606;180150028901066061;202605
1;180150;028901;066;07;1;2;2;2;3;2;2;2;3;2;2;3;3;3;2;3;3;2913;105,71390579598;180150028901;18015002890106607;180150028901066071;202605
1;180150;029402;063;01;1;2;2;2;2;2;2;3;3;2;2;2;2;3;3;3;3;2913;54,8940660175298;180150029402;18015002940206301;180150029402063011;202605
1;180150;029402;063;02;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2913;54,8940660175298;180150029402;18015002940206302;180150029402063021;202605
1;180150;029402;063;03;1;2;1;1;2;1;2;2;2;3;2;2;2;3;3;3;3;2913;54,8940660175298;180150029402;18015002940206303;180150029402063031;202605
1;180150;029402;063;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2913;54,8940660175298;180150029402;18015002940206304;180150029402063041;202605
1;180150;029402;063;05;1;2;2;1;2;2;2;2;2;2;2;2;3;3;3;3;3;2913;54,8940660175298;180150029402;18015002940206305;180150029402063051;202605
1;180150;029402;063;06;1;1;1;2;1;1;1;2;2;3;1;2;1;3;3;3;3;2913;54,8940660175298;180150029402;18015002940206306;180150029402063061;202605
1;180150;029402;063;07;1;2;3;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2913;54,8940660175298;180150029402;18015002940206307;180150029402063071;202605
1;180150;029703;063;01;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2912;175,171075533619;180150029703;18015002970306301;180150029703063011;202605
1;180150;029703;063;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;175,171075533619;180150029703;18015002970306302;180150029703063021;202605
1;180150;029703;063;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2912;175,171075533619;180150029703;18015002970306303;180150029703063031;202605
1;180150;029703;063;04;1;2;2;2;2;2;2;2;2;3;2;2;3;2;1;3;1;2912;175,171075533619;180150029703;18015002970306304;180150029703063041;202605
1;180150;029703;063;05;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;3;2;2912;175,171075533619;180150029703;18015002970306305;180150029703063051;202605
1;180150;029703;063;06;1;2;3;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2912;175,171075533619;180150029703;18015002970306306;180150029703063061;202605
1;180150;029703;063;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;175,171075533619;180150029703;18015002970306307;180150029703063071;202605
1;180150;030401;083;01;1;3;3;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2913;111,646990330383;180150030401;18015003040108301;180150030401083011;202605
1;180150;030401;083;02;1;1;2;2;2;2;2;2;2;2;2;2;2;3;1;2;2;2913;111,646990330383;180150030401;18015003040108302;180150030401083021;202605
1;180150;030401;083;03;1;3;1;2;1;2;2;3;2;3;3;2;2;2;1;2;2;2913;111,646990330383;180150030401;18015003040108303;180150030401083031;202605
1;180150;030401;083;04;1;3;3;3;3;2;2;3;3;3;3;3;3;3;3;3;3;2913;111,646990330383;180150030401;18015003040108304;180150030401083041;202605
1;180150;030401;083;05;1;3;2;2;2;2;1;2;2;2;2;2;2;3;2;3;2;2913;111,646990330383;180150030401;18015003040108305;180150030401083051;202605
1;180150;030401;083;06;1;3;3;1;1;1;2;2;2;2;2;2;2;3;3;3;3;2913;111,646990330383;180150030401;18015003040108306;180150030401083061;202605
1;180150;030401;083;08;1;2;2;2;2;2;2;1;3;3;1;2;2;3;3;3;3;2913;111,646990330383;180150030401;18015003040108308;180150030401083081;202605
1;180150;030801;066;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2911;23,4828854396393;180150030801;18015003080106601;180150030801066011;202605
1;180150;030801;066;02;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2911;23,4828854396393;180150030801;18015003080106602;180150030801066021;202605
1;180150;030801;066;03;1;2;2;3;3;1;1;2;3;2;3;2;3;3;3;3;3;2911;23,4828854396393;180150030801;18015003080106603;180150030801066031;202605
1;180150;030801;066;04;1;2;1;3;2;2;2;1;2;3;3;3;3;2;2;2;2;2911;23,4828854396393;180150030801;18015003080106604;180150030801066041;202605
1;180150;030801;066;05;1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2911;23,4828854396393;180150030801;18015003080106605;180150030801066051;202605
1;180150;030801;066;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;23,4828854396393;180150030801;18015003080106606;180150030801066061;202605
1;180150;030801;066;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;23,4828854396393;180150030801;18015003080106607;180150030801066071;202605
1;180150;032001;083;02;1;3;2;1;2;2;2;2;3;2;2;2;2;3;3;3;2;2913;88,6101000289471;180150032001;18015003200108302;180150032001083021;202605
1;180150;032001;083;03;1;3;2;2;1;2;2;2;2;2;2;2;2;3;3;3;2;2913;88,6101000289471;180150032001;18015003200108303;180150032001083031;202605
1;180150;032001;083;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2913;88,6101000289471;180150032001;18015003200108304;180150032001083041;202605
1;180150;032001;083;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;88,6101000289471;180150032001;18015003200108305;180150032001083051;202605
1;180150;032001;083;06;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2913;88,6101000289471;180150032001;18015003200108306;180150032001083061;202605
1;180150;032001;083;09;1;3;2;3;2;1;2;2;2;2;2;2;2;3;3;3;2;2913;88,6101000289471;180150032001;18015003200108309;180150032001083091;202605
1;180150;032301;083;01;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2912;78,9096631007471;180150032301;18015003230108301;180150032301083011;202605
1;180150;032301;083;03;1;3;1;3;1;3;3;3;3;3;3;3;3;1;3;3;3;2912;78,9096631007471;180150032301;18015003230108303;180150032301083031;202605
1;180150;032301;083;04;1;1;1;3;2;2;1;2;1;2;1;2;2;3;3;3;3;2912;78,9096631007471;180150032301;18015003230108304;180150032301083041;202605
1;180150;032301;083;07;1;3;2;3;3;3;3;2;2;2;2;3;3;3;3;3;3;2912;78,9096631007471;180150032301;18015003230108307;180150032301083071;202605
1;180150;032301;083;10;1;2;3;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2912;78,9096631007471;180150032301;18015003230108310;180150032301083101;202605
1;180150;032603;083;01;1;2;1;2;1;2;1;2;2;2;2;2;2;3;2;3;2;2911;59,3991033623133;180150032603;18015003260308301;180150032603083011;202605
1;180150;032603;083;02;1;2;3;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2911;59,3991033623133;180150032603;18015003260308302;180150032603083021;202605
1;180150;032603;083;03;1;2;2;1;2;2;1;2;2;2;2;2;2;2;3;2;3;2911;59,3991033623133;180150032603;18015003260308303;180150032603083031;202605
1;180150;032603;083;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2911;59,3991033623133;180150032603;18015003260308304;180150032603083041;202605
1;180150;032603;083;05;1;2;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;2911;59,3991033623133;180150032603;18015003260308305;180150032603083051;202605
1;180150;032603;083;06;1;2;1;1;1;1;1;2;3;2;2;2;2;3;3;3;3;2911;59,3991033623133;180150032603;18015003260308306;180150032603083061;202605
1;180150;032603;083;07;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2911;59,3991033623133;180150032603;18015003260308307;180150032603083071;202605
1;180150;033401;083;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;422,426898184864;180150033401;18015003340108301;180150033401083011;202605
1;180150;033401;083;02;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;422,426898184864;180150033401;18015003340108302;180150033401083021;202605
1;180150;033401;083;03;1;2;2;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2913;422,426898184864;180150033401;18015003340108303;180150033401083031;202605
1;180150;033401;083;04;1;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2913;422,426898184864;180150033401;18015003340108304;180150033401083041;202605
1;180150;033401;083;06;1;2;2;2;2;2;2;2;3;2;2;2;3;2;2;2;3;2913;422,426898184864;180150033401;18015003340108306;180150033401083061;202605
1;180150;033401;083;07;1;2;2;1;2;2;2;2;2;2;1;2;2;2;3;3;3;2913;422,426898184864;180150033401;18015003340108307;180150033401083071;202605
1;180150;033401;083;09;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;422,426898184864;180150033401;18015003340108309;180150033401083091;202605
1;180150;034601;063;01;1;3;3;2;3;2;3;2;3;2;2;2;2;3;2;1;1;2912;51,6594394783244;180150034601;18015003460106301;180150034601063011;202605
1;180150;034601;063;02;1;2;3;2;2;2;2;2;3;3;3;3;3;2;3;3;2;2912;51,6594394783244;180150034601;18015003460106302;180150034601063021;202605
1;180150;034601;063;03;1;2;3;2;3;3;3;3;3;3;3;3;3;3;2;2;2;2912;51,6594394783244;180150034601;18015003460106303;180150034601063031;202605
1;180150;034601;063;04;1;2;3;2;3;3;3;3;3;3;3;3;3;3;2;2;2;2912;51,6594394783244;180150034601;18015003460106304;180150034601063041;202605
1;180150;034601;063;05;1;2;3;2;3;2;2;2;2;2;2;2;3;3;2;2;2;2912;51,6594394783244;180150034601;18015003460106305;180150034601063051;202605
1;180150;034601;063;06;1;1;3;2;3;2;2;2;2;3;3;3;3;2;2;2;1;2912;51,6594394783244;180150034601;18015003460106306;180150034601063061;202605
1;180150;034601;063;09;1;2;3;2;3;2;2;2;2;2;2;2;2;3;2;2;2;2912;51,6594394783244;180150034601;18015003460106309;180150034601063091;202605
1;180150;034701;066;01;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;44,7223620516628;180150034701;18015003470106601;180150034701066011;202605
1;180150;034701;066;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;44,7223620516628;180150034701;18015003470106602;180150034701066021;202605
1;180150;034701;066;03;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2912;44,7223620516628;180150034701;18015003470106603;180150034701066031;202605
1;180150;034701;066;04;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;44,7223620516628;180150034701;18015003470106604;180150034701066041;202605
1;180150;034701;066;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;44,7223620516628;180150034701;18015003470106605;180150034701066051;202605
1;180150;034701;066;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;44,7223620516628;180150034701;18015003470106606;180150034701066061;202605
1;180150;034701;066;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2912;44,7223620516628;180150034701;18015003470106607;180150034701066071;202605
1;180150;034803;081;01;1;2;1;3;2;2;2;2;2;2;2;2;2;3;3;3;3;2913;94,2367169762748;180150034803;18015003480308101;180150034803081011;202605
1;180150;034803;081;03;1;2;2;2;2;1;1;2;2;2;2;2;2;3;3;3;3;2913;94,2367169762748;180150034803;18015003480308103;180150034803081031;202605
1;180150;034803;081;04;1;2;3;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2913;94,2367169762748;180150034803;18015003480308104;180150034803081041;202605
1;180150;034803;081;05;1;2;2;3;1;1;2;2;3;3;3;2;2;3;2;3;2;2913;94,2367169762748;180150034803;18015003480308105;180150034803081051;202605
1;180150;034803;081;06;1;3;3;2;3;2;2;2;2;2;2;2;2;3;2;2;3;2913;94,2367169762748;180150034803;18015003480308106;180150034803081061;202605
1;180150;034803;081;09;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;94,2367169762748;180150034803;18015003480308109;180150034803081091;202605
1;180150;035603;063;01;1;2;2;1;2;2;2;2;2;1;1;2;2;3;2;3;2;2911;45,9918796972104;180150035603;18015003560306301;180150035603063011;202605
1;180150;035603;063;02;1;2;2;2;2;2;2;1;2;1;2;2;2;3;2;2;2;2911;45,9918796972104;180150035603;18015003560306302;180150035603063021;202605
1;180150;035603;063;03;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;3;2;2911;45,9918796972104;180150035603;18015003560306303;180150035603063031;202605
1;180150;035603;063;04;1;3;2;1;3;2;2;2;2;2;2;2;2;3;2;3;2;2911;45,9918796972104;180150035603;18015003560306304;180150035603063041;202605
1;180150;035603;063;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;45,9918796972104;180150035603;18015003560306305;180150035603063051;202605
1;180150;035603;063;06;1;2;2;1;2;2;2;2;1;1;2;2;2;1;3;2;2;2911;45,9918796972104;180150035603;18015003560306306;180150035603063061;202605
1;180150;035603;063;07;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;3;2;2911;45,9918796972104;180150035603;18015003560306307;180150035603063071;202605
1;180150;037304;066;01;1;2;1;1;1;1;1;2;3;2;3;2;3;3;3;3;3;2912;116,323017875815;180150037304;18015003730406601;180150037304066011;202605
1;180150;037304;066;03;1;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2912;116,323017875815;180150037304;18015003730406603;180150037304066031;202605
1;180150;037304;066;04;1;2;1;2;2;2;2;2;3;2;3;2;3;3;3;3;3;2912;116,323017875815;180150037304;18015003730406604;180150037304066041;202605
1;180150;037304;066;05;1;2;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2912;116,323017875815;180150037304;18015003730406605;180150037304066051;202605
1;180150;037304;066;06;1;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2912;116,323017875815;180150037304;18015003730406606;180150037304066061;202605
1;180150;037304;066;07;1;2;1;1;1;1;1;2;2;2;2;2;2;3;3;3;3;2912;116,323017875815;180150037304;18015003730406607;180150037304066071;202605
1;180150;037304;066;08;1;1;1;2;2;2;2;1;1;2;2;2;2;3;3;3;3;2912;116,323017875815;180150037304;18015003730406608;180150037304066081;202605
1;180150;037502;063;01;1;2;2;1;1;2;2;3;3;2;2;2;3;3;3;3;3;2913;147,996679045991;180150037502;18015003750206301;180150037502063011;202605
1;180150;037502;063;02;1;2;2;1;2;1;2;3;3;3;3;2;3;2;2;3;3;2913;147,996679045991;180150037502;18015003750206302;180150037502063021;202605
1;180150;037502;063;03;1;3;3;1;3;1;2;2;2;3;3;3;3;3;3;3;3;2913;147,996679045991;180150037502;18015003750206303;180150037502063031;202605
1;180150;037502;063;04;1;3;3;1;1;2;2;3;3;3;3;3;3;3;3;3;3;2913;147,996679045991;180150037502;18015003750206304;180150037502063041;202605
1;180150;037502;063;05;1;2;2;1;3;2;2;2;2;2;3;3;3;3;3;3;3;2913;147,996679045991;180150037502;18015003750206305;180150037502063051;202605
1;180150;037502;063;07;1;2;2;1;3;1;2;2;3;3;3;3;3;3;3;3;3;2913;147,996679045991;180150037502;18015003750206307;180150037502063071;202605
1;180150;038201;063;01;1;3;2;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2913;46,1028447350547;180150038201;18015003820106301;180150038201063011;202605
1;180150;038201;063;02;1;3;2;3;2;1;2;2;2;2;2;2;2;3;2;2;2;2913;46,1028447350547;180150038201;18015003820106302;180150038201063021;202605
1;180150;038201;063;03;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2913;46,1028447350547;180150038201;18015003820106303;180150038201063031;202605
1;180150;038201;063;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2913;46,1028447350547;180150038201;18015003820106304;180150038201063041;202605
1;180150;038201;063;05;1;3;2;3;2;1;2;2;2;2;2;2;2;3;3;3;3;2913;46,1028447350547;180150038201;18015003820106305;180150038201063051;202605
1;180150;038201;063;06;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2913;46,1028447350547;180150038201;18015003820106306;180150038201063061;202605
1;180150;038201;063;07;1;3;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2913;46,1028447350547;180150038201;18015003820106307;180150038201063071;202605
1;180150;038404;083;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;13,4341755292494;180150038404;18015003840408301;180150038404083011;202605
1;180150;038404;083;03;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2913;13,4341755292494;180150038404;18015003840408303;180150038404083031;202605
1;180150;038404;083;05;1;3;3;1;1;1;1;3;3;1;3;2;2;3;3;3;3;2913;13,4341755292494;180150038404;18015003840408305;180150038404083051;202605
1;180150;038404;083;07;1;3;3;3;2;3;2;3;3;3;3;3;3;3;3;3;3;2913;13,4341755292494;180150038404;18015003840408307;180150038404083071;202605
1;180150;038404;083;08;1;3;1;2;2;3;2;2;2;2;2;2;2;3;3;3;3;2913;13,4341755292494;180150038404;18015003840408308;180150038404083081;202605
1;180150;038404;083;09;1;2;3;1;1;1;1;2;2;2;2;2;2;3;3;3;3;2913;13,4341755292494;180150038404;18015003840408309;180150038404083091;202605
1;180150;038404;083;10;1;2;2;1;1;1;1;2;3;2;2;2;3;3;3;3;3;2913;13,4341755292494;180150038404;18015003840408310;180150038404083101;202605
1;180150;039404;083;03;1;3;3;1;1;1;1;2;2;3;2;3;3;3;3;3;3;2913;23,240330636352;180150039404;18015003940408303;180150039404083031;202605
1;180150;039404;083;04;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2913;23,240330636352;180150039404;18015003940408304;180150039404083041;202605
1;180150;039404;083;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;23,240330636352;180150039404;18015003940408305;180150039404083051;202605
1;180150;039404;083;07;1;3;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2913;23,240330636352;180150039404;18015003940408307;180150039404083071;202605
1;180150;039404;083;08;1;2;2;2;2;2;2;2;1;2;2;2;2;2;3;3;2;2913;23,240330636352;180150039404;18015003940408308;180150039404083081;202605
1;180150;039404;083;10;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;23,240330636352;180150039404;18015003940408310;180150039404083101;202605
1;180150;039703;066;01;1;2;2;3;2;1;2;2;2;2;1;2;2;3;3;3;3;2911;22,368902485452;180150039703;18015003970306601;180150039703066011;202605
1;180150;039703;066;02;1;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2911;22,368902485452;180150039703;18015003970306602;180150039703066021;202605
1;180150;039703;066;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;22,368902485452;180150039703;18015003970306603;180150039703066031;202605
1;180150;039703;066;04;1;2;2;1;2;2;2;2;3;2;2;2;2;3;3;2;2;2911;22,368902485452;180150039703;18015003970306604;180150039703066041;202605
1;180150;039703;066;05;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;22,368902485452;180150039703;18015003970306605;180150039703066051;202605
1;180150;039703;066;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;22,368902485452;180150039703;18015003970306606;180150039703066061;202605
1;180150;039703;066;07;1;2;2;1;2;1;2;1;2;2;2;1;2;1;2;3;3;2911;22,368902485452;180150039703;18015003970306607;180150039703066071;202605
1;180150;039705;063;01;1;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2911;32,6180899044763;180150039705;18015003970506301;180150039705063011;202605
1;180150;039705;063;02;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2911;32,6180899044763;180150039705;18015003970506302;180150039705063021;202605
1;180150;039705;063;03;1;1;2;1;2;2;2;1;2;1;3;2;2;1;2;2;2;2911;32,6180899044763;180150039705;18015003970506303;180150039705063031;202605
1;180150;039705;063;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;32,6180899044763;180150039705;18015003970506304;180150039705063041;202605
1;180150;039705;063;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;32,6180899044763;180150039705;18015003970506305;180150039705063051;202605
1;180150;039705;063;06;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;32,6180899044763;180150039705;18015003970506306;180150039705063061;202605
1;180150;039705;063;07;1;2;2;3;3;1;2;3;2;2;2;2;2;3;3;3;3;2911;32,6180899044763;180150039705;18015003970506307;180150039705063071;202605
1;180150;040501;066;01;1;2;1;2;1;2;1;2;2;2;2;2;2;2;3;3;3;2912;169,883676185568;180150040501;18015004050106601;180150040501066011;202605
1;180150;040501;066;02;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2912;169,883676185568;180150040501;18015004050106602;180150040501066021;202605
1;180150;040501;066;03;1;2;3;1;1;1;1;3;2;1;2;2;2;3;2;3;3;2912;169,883676185568;180150040501;18015004050106603;180150040501066031;202605
1;180150;040501;066;04;1;2;1;1;1;1;1;3;2;2;2;2;2;3;3;3;3;2912;169,883676185568;180150040501;18015004050106604;180150040501066041;202605
1;180150;040501;066;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;169,883676185568;180150040501;18015004050106605;180150040501066051;202605
1;180150;040501;066;06;1;2;2;2;2;2;2;2;3;2;2;2;2;3;3;3;3;2912;169,883676185568;180150040501;18015004050106606;180150040501066061;202605
1;180150;040501;066;07;1;2;1;2;1;2;1;2;2;2;2;2;2;3;3;3;3;2912;169,883676185568;180150040501;18015004050106607;180150040501066071;202605
1;180150;041405;081;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;107,400314629282;180150041405;18015004140508101;180150041405081011;202605
1;180150;041405;081;02;1;2;3;2;2;2;2;2;2;2;1;2;2;3;3;2;3;2913;107,400314629282;180150041405;18015004140508102;180150041405081021;202605
1;180150;041405;081;03;1;1;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2913;107,400314629282;180150041405;18015004140508103;180150041405081031;202605
1;180150;041405;081;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2913;107,400314629282;180150041405;18015004140508104;180150041405081041;202605
1;180150;041405;081;05;1;2;2;1;1;1;1;2;2;2;2;2;2;3;2;3;2;2913;107,400314629282;180150041405;18015004140508105;180150041405081051;202605
1;180150;041405;081;06;1;2;2;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2913;107,400314629282;180150041405;18015004140508106;180150041405081061;202605
1;180150;041405;081;07;1;2;2;2;2;2;2;2;2;3;2;2;2;2;2;3;2;2913;107,400314629282;180150041405;18015004140508107;180150041405081071;202605
1;180150;043201;083;01;1;3;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2911;89,4469340418832;180150043201;18015004320108301;180150043201083011;202605
1;180150;043201;083;02;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2911;89,4469340418832;180150043201;18015004320108302;180150043201083021;202605
1;180150;043201;083;03;1;2;2;2;1;2;2;2;2;2;2;2;2;3;2;2;3;2911;89,4469340418832;180150043201;18015004320108303;180150043201083031;202605
1;180150;043201;083;04;1;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;89,4469340418832;180150043201;18015004320108304;180150043201083041;202605
1;180150;043201;083;05;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;3;2;2911;89,4469340418832;180150043201;18015004320108305;180150043201083051;202605
1;180150;043201;083;06;1;3;2;1;2;2;2;2;2;2;2;2;2;3;2;3;2;2911;89,4469340418832;180150043201;18015004320108306;180150043201083061;202605
1;180150;043201;083;07;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;2;2911;89,4469340418832;180150043201;18015004320108307;180150043201083071;202605
1;180150;043601;081;01;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;51,1182532165337;180150043601;18015004360108101;180150043601081011;202605
1;180150;043601;081;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;51,1182532165337;180150043601;18015004360108102;180150043601081021;202605
1;180150;043601;081;04;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;51,1182532165337;180150043601;18015004360108104;180150043601081041;202605
1;180150;043601;081;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2911;51,1182532165337;180150043601;18015004360108105;180150043601081051;202605
1;180150;043601;081;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2911;51,1182532165337;180150043601;18015004360108106;180150043601081061;202605
